Run,Model,True_Label,Predicted_Label,Count
3,CNN MFCC,Perkutut,Cendet,0
3,CNN MFCC,Perkutut,Gereja,0
3,CNN MFCC,Perkutut,Kutilang,0
3,CNN MFCC,Perkutut,Perkutut,16
3,CNN MFCC,Perkutut,Tekukur,0
3,CNN MFCC,Perkutut,Trucukan,0
3,CNN MFCC,Tekukur,Cendet,0
3,CNN MFCC,Tekukur,Gereja,1
3,CNN MFCC,Tekukur,Kutilang,0
3,CNN MFCC,Tekukur,Perkutut,0
3,CNN MFCC,Tekukur,Tekukur,14
3,CNN MFCC,Tekukur,Trucukan,0
3,CNN MFCC,Trucukan,Cendet,0
3,CNN MFCC,Trucukan,Gereja,0
3,CNN MFCC,Trucukan,Kutilang,0
3,CNN MFCC,Trucukan,Perkutut,0
3,CNN MFCC,Trucukan,Tekukur,0
3,CNN MFCC,Trucukan,Trucukan,19
4,CNN Mel,Cendet,Cendet,14
4,CNN Mel,Cendet,Gereja,0
4,CNN Mel,Cendet,Kutilang,4
4,CNN Mel,Cendet,Perkutut,0
4,CNN Mel,Cendet,Tekukur,0
4,CNN Mel,Cendet,Trucukan,1
4,CNN Mel,Gereja,Cendet,0
4,CNN Mel,Gereja,Gereja,11
4,CNN Mel,Gereja,Kutilang,1
4,CNN Mel,Gereja,Perkutut,0
4,CNN Mel,Gereja,Tekukur,1
4,CNN Mel,Gereja,Trucukan,0
4,CNN Mel,Kutilang,Cendet,0
4,CNN Mel,Kutilang,Gereja,0
4,CNN Mel,Kutilang,Kutilang,29
4,CNN Mel,Kutilang,Perkutut,1
4,CNN Mel,Kutilang,Tekukur,0
4,CNN Mel,Kutilang,Trucukan,0
4,CNN Mel,Perkutut,Cendet,0
4,CNN Mel,Perkutut,Gereja,0
4,CNN Mel,Perkutut,Kutilang,2
4,CNN Mel,Perkutut,Perkutut,14
4,CNN Mel,Perkutut,Tekukur,0
4,CNN Mel,Perkutut,Trucukan,0
4,CNN Mel,Tekukur,Cendet,1
4,CNN Mel,Tekukur,Gereja,0
4,CNN Mel,Tekukur,Kutilang,0
4,CNN Mel,Tekukur,Perkutut,0
4,CNN Mel,Tekukur,Tekukur,14
4,CNN Mel,Tekukur,Trucukan,0
4,CNN Mel,Trucukan,Cendet,0
4,CNN Mel,Trucukan,Gereja,0
4,CNN Mel,Trucukan,Kutilang,3
4,CNN Mel,Trucukan,Perkutut,0
4,CNN Mel,Trucukan,Tekukur,0
4,CNN Mel,Trucukan,Trucukan,16
4,CNN MFCC,Cendet,Cendet,18
4,CNN MFCC,Cendet,Gereja,0
4,CNN MFCC,Cendet,Kutilang,1
4,CNN MFCC,Cendet,Perkutut,0
4,CNN MFCC,Cendet,Tekukur,0
4,CNN MFCC,Cendet,Trucukan,0
4,CNN MFCC,Gereja,Cendet,0
4,CNN MFCC,Gereja,Gereja,13
4,CNN MFCC,Gereja,Kutilang,0
4,CNN MFCC,Gereja,Perkutut,0
4,CNN MFCC,Gereja,Tekukur,0
4,CNN MFCC,Gereja,Trucukan,0
4,CNN MFCC,Kutilang,Cendet,0
4,CNN MFCC,Kutilang,Gereja,0
4,CNN MFCC,Kutilang,Kutilang,29
4,CNN MFCC,Kutilang,Perkutut,0
4,CNN MFCC,Kutilang,Tekukur,0
4,CNN MFCC,Kutilang,Trucukan,1
4,CNN MFCC,Perkutut,Cendet,0
4,CNN MFCC,Perkutut,Gereja,0
4,CNN MFCC,Perkutut,Kutilang,1
4,CNN MFCC,Perkutut,Perkutut,15
4,CNN MFCC,Perkutut,Tekukur,0
4,CNN MFCC,Perkutut,Trucukan,0
4,CNN MFCC,Tekukur,Cendet,0
4,CNN MFCC,Tekukur,Gereja,1
4,CNN MFCC,Tekukur,Kutilang,0
4,CNN MFCC,Tekukur,Perkutut,0
4,CNN MFCC,Tekukur,Tekukur,14
4,CNN MFCC,Tekukur,Trucukan,0
4,CNN MFCC,Trucukan,Cendet,0
4,CNN MFCC,Trucukan,Gereja,0
4,CNN MFCC,Trucukan,Kutilang,0
4,CNN MFCC,Trucukan,Perkutut,0
4,CNN MFCC,Trucukan,Tekukur,0
4,CNN MFCC,Trucukan,Trucukan,19
5,CNN Mel,Cendet,Cendet,17
5,CNN Mel,Cendet,Gereja,1
5,CNN Mel,Cendet,Kutilang,1
5,CNN Mel,Cendet,Perkutut,0
5,CNN Mel,Cendet,Tekukur,0
5,CNN Mel,Cendet,Trucukan,0
5,CNN Mel,Gereja,Cendet,2
5,CNN Mel,Gereja,Gereja,8
5,CNN Mel,Gereja,Kutilang,2
5,CNN Mel,Gereja,Perkutut,0
5,CNN Mel,Gereja,Tekukur,1
5,CNN Mel,Gereja,Trucukan,0
5,CNN Mel,Kutilang,Cendet,1
5,CNN Mel,Kutilang,Gereja,0
5,CNN Mel,Kutilang,Kutilang,27
5,CNN Mel,Kutilang,Perkutut,2
5,CNN Mel,Kutilang,Tekukur,0
5,CNN Mel,Kutilang,Trucukan,0
5,CNN Mel,Perkutut,Cendet,0
5,CNN Mel,Perkutut,Gereja,0
5,CNN Mel,Perkutut,Kutilang,1
5,CNN Mel,Perkutut,Perkutut,15
5,CNN Mel,Perkutut,Tekukur,0
5,CNN Mel,Perkutut,Trucukan,0
5,CNN Mel,Tekukur,Cendet,1
5,CNN Mel,Tekukur,Gereja,0
5,CNN Mel,Tekukur,Kutilang,1
5,CNN Mel,Tekukur,Perkutut,1
5,CNN Mel,Tekukur,Tekukur,12
5,CNN Mel,Tekukur,Trucukan,0
5,CNN Mel,Trucukan,Cendet,0
5,CNN Mel,Trucukan,Gereja,0
5,CNN Mel,Trucukan,Kutilang,3
5,CNN Mel,Trucukan,Perkutut,0
5,CNN Mel,Trucukan,Tekukur,2
5,CNN Mel,Trucukan,Trucukan,14
5,CNN MFCC,Cendet,Cendet,19
5,CNN MFCC,Cendet,Gereja,0
5,CNN MFCC,Cendet,Kutilang,0
5,CNN MFCC,Cendet,Perkutut,0
5,CNN MFCC,Cendet,Tekukur,0
5,CNN MFCC,Cendet,Trucukan,0
5,CNN MFCC,Gereja,Cendet,0
5,CNN MFCC,Gereja,Gereja,13
5,CNN MFCC,Gereja,Kutilang,0
5,CNN MFCC,Gereja,Perkutut,0
5,CNN MFCC,Gereja,Tekukur,0
5,CNN MFCC,Gereja,Trucukan,0
5,CNN MFCC,Kutilang,Cendet,0
5,CNN MFCC,Kutilang,Gereja,0
5,CNN MFCC,Kutilang,Kutilang,30
5,CNN MFCC,Kutilang,Perkutut,0
5,CNN MFCC,Kutilang,Tekukur,0
5,CNN MFCC,Kutilang,Trucukan,0
5,CNN MFCC,Perkutut,Cendet,0
5,CNN MFCC,Perkutut,Gereja,0
5,CNN MFCC,Perkutut,Kutilang,1
5,CNN MFCC,Perkutut,Perkutut,15
5,CNN MFCC,Perkutut,Tekukur,0
5,CNN MFCC,Perkutut,Trucukan,0
5,CNN MFCC,Tekukur,Cendet,0
5,CNN MFCC,Tekukur,Gereja,1
5,CNN MFCC,Tekukur,Kutilang,0
5,CNN MFCC,Tekukur,Perkutut,0
5,CNN MFCC,Tekukur,Tekukur,14
5,CNN MFCC,Tekukur,Trucukan,0
5,CNN MFCC,Trucukan,Cendet,0
5,CNN MFCC,Trucukan,Gereja,0
5,CNN MFCC,Trucukan,Kutilang,0
5,CNN MFCC,Trucukan,Perkutut,0
5,CNN MFCC,Trucukan,Tekukur,0
5,CNN MFCC,Trucukan,Trucukan,19
6,CNN Mel,Cendet,Cendet,13
6,CNN Mel,Cendet,Gereja,3
6,CNN Mel,Cendet,Kutilang,1
6,CNN Mel,Cendet,Perkutut,0
6,CNN Mel,Cendet,Tekukur,0
6,CNN Mel,Cendet,Trucukan,2
6,CNN Mel,Gereja,Cendet,1
6,CNN Mel,Gereja,Gereja,11
6,CNN Mel,Gereja,Kutilang,0
6,CNN Mel,Gereja,Perkutut,0
6,CNN Mel,Gereja,Tekukur,1
6,CNN Mel,Gereja,Trucukan,0
6,CNN Mel,Kutilang,Cendet,0
6,CNN Mel,Kutilang,Gereja,1
6,CNN Mel,Kutilang,Kutilang,26
6,CNN Mel,Kutilang,Perkutut,3
6,CNN Mel,Kutilang,Tekukur,0
6,CNN Mel,Kutilang,Trucukan,0
6,CNN Mel,Perkutut,Cendet,0
6,CNN Mel,Perkutut,Gereja,0
6,CNN Mel,Perkutut,Kutilang,0
6,CNN Mel,Perkutut,Perkutut,16
6,CNN Mel,Perkutut,Tekukur,0
6,CNN Mel,Perkutut,Trucukan,0
6,CNN Mel,Tekukur,Cendet,0
6,CNN Mel,Tekukur,Gereja,0
6,CNN Mel,Tekukur,Kutilang,0
6,CNN Mel,Tekukur,Perkutut,0
6,CNN Mel,Tekukur,Tekukur,15
6,CNN Mel,Tekukur,Trucukan,0
6,CNN Mel,Trucukan,Cendet,0
6,CNN Mel,Trucukan,Gereja,0
6,CNN Mel,Trucukan,Kutilang,1
6,CNN Mel,Trucukan,Perkutut,0
6,CNN Mel,Trucukan,Tekukur,0
6,CNN Mel,Trucukan,Trucukan,18
6,CNN MFCC,Cendet,Cendet,19
6,CNN MFCC,Cendet,Gereja,0
6,CNN MFCC,Cendet,Kutilang,0
6,CNN MFCC,Cendet,Perkutut,0
6,CNN MFCC,Cendet,Tekukur,0
6,CNN MFCC,Cendet,Trucukan,0
6,CNN MFCC,Gereja,Cendet,0
6,CNN MFCC,Gereja,Gereja,13
6,CNN MFCC,Gereja,Kutilang,0
6,CNN MFCC,Gereja,Perkutut,0
6,CNN MFCC,Gereja,Tekukur,0
6,CNN MFCC,Gereja,Trucukan,0
6,CNN MFCC,Kutilang,Cendet,0
6,CNN MFCC,Kutilang,Gereja,0
6,CNN MFCC,Kutilang,Kutilang,30
6,CNN MFCC,Kutilang,Perkutut,0
6,CNN MFCC,Kutilang,Tekukur,0
6,CNN MFCC,Kutilang,Trucukan,0
6,CNN MFCC,Perkutut,Cendet,0
6,CNN MFCC,Perkutut,Gereja,0
6,CNN MFCC,Perkutut,Kutilang,0
6,CNN MFCC,Perkutut,Perkutut,16
6,CNN MFCC,Perkutut,Tekukur,0
6,CNN MFCC,Perkutut,Trucukan,0
6,CNN MFCC,Tekukur,Cendet,0
6,CNN MFCC,Tekukur,Gereja,0
6,CNN MFCC,Tekukur,Kutilang,0
6,CNN MFCC,Tekukur,Perkutut,0
6,CNN MFCC,Tekukur,Tekukur,15
6,CNN MFCC,Tekukur,Trucukan,0
6,CNN MFCC,Trucukan,Cendet,0
6,CNN MFCC,Trucukan,Gereja,0
6,CNN MFCC,Trucukan,Kutilang,0
6,CNN MFCC,Trucukan,Perkutut,0
6,CNN MFCC,Trucukan,Tekukur,0
6,CNN MFCC,Trucukan,Trucukan,19
7,CNN Mel,Cendet,Cendet,7
7,CNN Mel,Cendet,Gereja,7
7,CNN Mel,Cendet,Kutilang,4
7,CNN Mel,Cendet,Perkutut,0
7,CNN Mel,Cendet,Tekukur,1
7,CNN Mel,Cendet,Trucukan,0
7,CNN Mel,Gereja,Cendet,1
7,CNN Mel,Gereja,Gereja,11
7,CNN Mel,Gereja,Kutilang,0
7,CNN Mel,Gereja,Perkutut,0
7,CNN Mel,Gereja,Tekukur,1
7,CNN Mel,Gereja,Trucukan,0
7,CNN Mel,Kutilang,Cendet,0
7,CNN Mel,Kutilang,Gereja,0
7,CNN Mel,Kutilang,Kutilang,29
7,CNN Mel,Kutilang,Perkutut,1
7,CNN Mel,Kutilang,Tekukur,0
7,CNN Mel,Kutilang,Trucukan,0
7,CNN Mel,Perkutut,Cendet,0
7,CNN Mel,Perkutut,Gereja,1
7,CNN Mel,Perkutut,Kutilang,2
7,CNN Mel,Perkutut,Perkutut,13
7,CNN Mel,Perkutut,Tekukur,0
7,CNN Mel,Perkutut,Trucukan,0
7,CNN Mel,Tekukur,Cendet,0
7,CNN Mel,Tekukur,Gereja,0
7,CNN Mel,Tekukur,Kutilang,0
7,CNN Mel,Tekukur,Perkutut,0
7,CNN Mel,Tekukur,Tekukur,15
7,CNN Mel,Tekukur,Trucukan,0
7,CNN Mel,Trucukan,Cendet,0
7,CNN Mel,Trucukan,Gereja,0
7,CNN Mel,Trucukan,Kutilang,2
7,CNN Mel,Trucukan,Perkutut,0
7,CNN Mel,Trucukan,Tekukur,0
7,CNN Mel,Trucukan,Trucukan,17
7,CNN MFCC,Cendet,Cendet,15
7,CNN MFCC,Cendet,Gereja,0
7,CNN MFCC,Cendet,Kutilang,2
7,CNN MFCC,Cendet,Perkutut,0
7,CNN MFCC,Cendet,Tekukur,0
7,CNN MFCC,Cendet,Trucukan,2
7,CNN MFCC,Gereja,Cendet,1
7,CNN MFCC,Gereja,Gereja,12
7,CNN MFCC,Gereja,Kutilang,0
7,CNN MFCC,Gereja,Perkutut,0
7,CNN MFCC,Gereja,Tekukur,0
7,CNN MFCC,Gereja,Trucukan,0
7,CNN MFCC,Kutilang,Cendet,0
7,CNN MFCC,Kutilang,Gereja,0
7,CNN MFCC,Kutilang,Kutilang,29
7,CNN MFCC,Kutilang,Perkutut,0
7,CNN MFCC,Kutilang,Tekukur,0
7,CNN MFCC,Kutilang,Trucukan,1
7,CNN MFCC,Perkutut,Cendet,0
7,CNN MFCC,Perkutut,Gereja,0
7,CNN MFCC,Perkutut,Kutilang,1
7,CNN MFCC,Perkutut,Perkutut,15
7,CNN MFCC,Perkutut,Tekukur,0
7,CNN MFCC,Perkutut,Trucukan,0
7,CNN MFCC,Tekukur,Cendet,0
7,CNN MFCC,Tekukur,Gereja,0
7,CNN MFCC,Tekukur,Kutilang,0
7,CNN MFCC,Tekukur,Perkutut,0
7,CNN MFCC,Tekukur,Tekukur,15
7,CNN MFCC,Tekukur,Trucukan,0
7,CNN MFCC,Trucukan,Cendet,0
7,CNN MFCC,Trucukan,Gereja,0
7,CNN MFCC,Trucukan,Kutilang,0
7,CNN MFCC,Trucukan,Perkutut,0
7,CNN MFCC,Trucukan,Tekukur,0
7,CNN MFCC,Trucukan,Trucukan,19
8,CNN Mel,Cendet,Cendet,16
8,CNN Mel,Cendet,Gereja,1
8,CNN Mel,Cendet,Kutilang,2
8,CNN Mel,Cendet,Perkutut,0
8,CNN Mel,Cendet,Tekukur,0
8,CNN Mel,Cendet,Trucukan,0
8,CNN Mel,Gereja,Cendet,1
8,CNN Mel,Gereja,Gereja,12
8,CNN Mel,Gereja,Kutilang,0
8,CNN Mel,Gereja,Perkutut,0
8,CNN Mel,Gereja,Tekukur,0
8,CNN Mel,Gereja,Trucukan,0
8,CNN Mel,Kutilang,Cendet,0
8,CNN Mel,Kutilang,Gereja,0
8,CNN Mel,Kutilang,Kutilang,29
8,CNN Mel,Kutilang,Perkutut,0
8,CNN Mel,Kutilang,Tekukur,0
8,CNN Mel,Kutilang,Trucukan,1
8,CNN Mel,Perkutut,Cendet,0
8,CNN Mel,Perkutut,Gereja,0
8,CNN Mel,Perkutut,Kutilang,1
8,CNN Mel,Perkutut,Perkutut,14
8,CNN Mel,Perkutut,Tekukur,1
8,CNN Mel,Perkutut,Trucukan,0
8,CNN Mel,Tekukur,Cendet,0
8,CNN Mel,Tekukur,Gereja,0
8,CNN Mel,Tekukur,Kutilang,0
8,CNN Mel,Tekukur,Perkutut,0
8,CNN Mel,Tekukur,Tekukur,15
8,CNN Mel,Tekukur,Trucukan,0
8,CNN Mel,Trucukan,Cendet,0
8,CNN Mel,Trucukan,Gereja,0
8,CNN Mel,Trucukan,Kutilang,0
8,CNN Mel,Trucukan,Perkutut,0
8,CNN Mel,Trucukan,Tekukur,0
8,CNN Mel,Trucukan,Trucukan,19
8,CNN MFCC,Cendet,Cendet,18
8,CNN MFCC,Cendet,Gereja,0
8,CNN MFCC,Cendet,Kutilang,0
8,CNN MFCC,Cendet,Perkutut,1
8,CNN MFCC,Cendet,Tekukur,0
8,CNN MFCC,Cendet,Trucukan,0
8,CNN MFCC,Gereja,Cendet,1
8,CNN MFCC,Gereja,Gereja,12
8,CNN MFCC,Gereja,Kutilang,0
8,CNN MFCC,Gereja,Perkutut,0
8,CNN MFCC,Gereja,Tekukur,0
8,CNN MFCC,Gereja,Trucukan,0
8,CNN MFCC,Kutilang,Cendet,0
8,CNN MFCC,Kutilang,Gereja,0
8,CNN MFCC,Kutilang,Kutilang,29
8,CNN MFCC,Kutilang,Perkutut,0
8,CNN MFCC,Kutilang,Tekukur,0
8,CNN MFCC,Kutilang,Trucukan,1
8,CNN MFCC,Perkutut,Cendet,0
8,CNN MFCC,Perkutut,Gereja,0
8,CNN MFCC,Perkutut,Kutilang,0
8,CNN MFCC,Perkutut,Perkutut,16
8,CNN MFCC,Perkutut,Tekukur,0
8,CNN MFCC,Perkutut,Trucukan,0
8,CNN MFCC,Tekukur,Cendet,0
8,CNN MFCC,Tekukur,Gereja,0
8,CNN MFCC,Tekukur,Kutilang,0
8,CNN MFCC,Tekukur,Perkutut,0
8,CNN MFCC,Tekukur,Tekukur,15
8,CNN MFCC,Tekukur,Trucukan,0
8,CNN MFCC,Trucukan,Cendet,0
8,CNN MFCC,Trucukan,Gereja,0
8,CNN MFCC,Trucukan,Kutilang,1
8,CNN MFCC,Trucukan,Perkutut,0
8,CNN MFCC,Trucukan,Tekukur,0
8,CNN MFCC,Trucukan,Trucukan,18
9,CNN Mel,Cendet,Cendet,18
9,CNN Mel,Cendet,Gereja,1
9,CNN Mel,Cendet,Kutilang,0
9,CNN Mel,Cendet,Perkutut,0
9,CNN Mel,Cendet,Tekukur,0
9,CNN Mel,Cendet,Trucukan,0
9,CNN Mel,Gereja,Cendet,0
9,CNN Mel,Gereja,Gereja,13
9,CNN Mel,Gereja,Kutilang,0
9,CNN Mel,Gereja,Perkutut,0
9,CNN Mel,Gereja,Tekukur,0
9,CNN Mel,Gereja,Trucukan,0
9,CNN Mel,Kutilang,Cendet,0
9,CNN Mel,Kutilang,Gereja,0
9,CNN Mel,Kutilang,Kutilang,29
9,CNN Mel,Kutilang,Perkutut,0
9,CNN Mel,Kutilang,Tekukur,0
9,CNN Mel,Kutilang,Trucukan,1
9,CNN Mel,Perkutut,Cendet,0
9,CNN Mel,Perkutut,Gereja,0
9,CNN Mel,Perkutut,Kutilang,1
9,CNN Mel,Perkutut,Perkutut,15
9,CNN Mel,Perkutut,Tekukur,0
9,CNN Mel,Perkutut,Trucukan,0
9,CNN Mel,Tekukur,Cendet,1
9,CNN Mel,Tekukur,Gereja,0
9,CNN Mel,Tekukur,Kutilang,0
9,CNN Mel,Tekukur,Perkutut,0
9,CNN Mel,Tekukur,Tekukur,14
9,CNN Mel,Tekukur,Trucukan,0
9,CNN Mel,Trucukan,Cendet,0
9,CNN Mel,Trucukan,Gereja,0
9,CNN Mel,Trucukan,Kutilang,2
9,CNN Mel,Trucukan,Perkutut,0
9,CNN Mel,Trucukan,Tekukur,0
9,CNN Mel,Trucukan,Trucukan,17
